"longitude","latitude","temperature","apparent_temperature","humidity","skycon","air_quality_aqi","air_quality_pm25","wind_start_longitude","wind_start_latitude","wind_end_longitude","wind_end_latitude"
"120.3828","37.6497",5.84,2.6,0.61,"FOG",75,53,"120.3828","37.6497","120.3912","37.3417"
"119.9878","36.845",8.27,6.1,0.61,"FOG",72,42,"119.9878","36.845","120.0614","36.6745"
"120.0866","37.6497",6.03,2.6,0.61,"CLOUDY",75,53,"120.0866","37.6497","120.1144","37.3016"
"117.7166","36.9397",11.18,8.6,0.39,"FOG",67,44,"117.7166","36.9397","117.7049","36.7081"
"117.6178","37.7443",7.56,5,0.52,"FOG",93,56,"117.6178","37.7443","117.5653","37.5494"
"117.2722","37.7443",6.16,3.4,0.69,"FOG",73,49,"117.2722","37.7443","117.1800","37.4947"
"118.9016","36.8923",8.84,5.8,0.52,"FOG",68,44,"118.9016","36.8923","118.9078","36.5765"
"118.9016","36.9397",8.84,5.8,0.52,"FOG",68,44,"118.9016","36.9397","118.9638","36.6401"
"118.8522","37.129",8.84,5.8,0.52,"FOG",73,48,"118.8522","37.129","118.9974","36.8579"
"120.9259","36.8923",4.05,2.3,0.69,"FOG",72,42,"120.9259","36.8923","120.9208","36.8370"
"117.8647","36.9397",7.41,4.6,0.48,"FOG",67,44,"117.8647","36.9397","117.8402","36.7052"
"118.9016","37.5077",6.78,3.1,0.5,"CLOUDY",73,48,"118.9016","37.5077","119.0286","37.1638"
"117.0747","37.6023",6.07,3.3,0.71,"FOG",75,55,"117.0747","37.6023","117.0553","37.3357"
"119.2472","36.8923",10.73,7.6,0.42,"CLOUDY",67,45,"119.2472","36.8923","119.3311","36.5756"
"118.6053","37.7443",9.65,6.9,0.47,"FOG",76,52,"118.6053","37.7443","118.6625","37.4903"
"119.2472","37.129",10.73,7,0.39,"CLOUDY",67,45,"119.2472","37.129","119.4290","36.7604"
"119.0003","37.7443",9.65,6.3,0.47,"CLOUDY",81,49,"119.0003","37.7443","119.0584","37.3908"
"117.8647","37.7443",8.24,5.6,0.52,"FOG",93,56,"117.8647","37.7443","117.8779","37.5164"
"118.7041","37.129",8.84,6,0.52,"FOG",72,45,"118.7041","37.129","118.8185","36.8818"
"118.8028","37.129",8.84,5.9,0.52,"FOG",73,48,"118.8028","37.129","118.9386","36.8652"
"119.8397","37.0817",8.29,5,0.47,"CLOUDY",67,45,"119.8397","37.0817","119.9470","36.7680"
"119.3459","37.555",10.28,6.7,0.62,"CLOUDY",73,48,"119.3459","37.555","119.4477","37.0970"
"117.9634","37.7443",5.15,2.1,0.52,"FOG",93,56,"117.9634","37.7443","117.9920","37.4991"
"118.6547","37.7443",9.65,6.9,0.47,"FOG",76,52,"118.6547","37.7443","118.7168","37.4849"
"118.8522","37.7443",9.65,6.6,0.47,"FOG",81,49,"118.8522","37.7443","118.9198","37.4462"
"120.5309","36.9397",6.96,4.4,0.54,"FOG",72,42,"120.5309","36.9397","120.4674","36.7490"
"120.1853","37.697",9.36,6.3,0.61,"CLOUDY",75,53,"120.1853","37.697","120.1601","37.3295"
"119.0497","37.6497",8.24,4.7,0.5,"CLOUDY",73,48,"119.0497","37.6497","119.1407","37.2902"
"120.5803","37.555",3.93,0.9,0.61,"FOG",75,53,"120.5803","37.555","120.5547","37.3043"
"119.5928","36.845",10.73,7.4,0.39,"CLOUDY",67,45,"119.5928","36.845","119.7036","36.5218"
"119.1484","37.7443",6.79,3.1,0.54,"CLOUDY",73,48,"119.1484","37.7443","119.1995","37.3634"
"119.2966","37.6023",9.32,5.8,0.6,"CLOUDY",73,48,"119.2966","37.6023","119.3688","37.1715"
"118.4078","37.6497",9.65,7,0.47,"FOG",81,49,"118.4078","37.6497","118.4782","37.4222"
"118.0128","37.6023",6.41,3.5,0.58,"FOG",93,56,"118.0128","37.6023","118.0665","37.3518"
"118.4572","36.987",9.68,7.1,0.47,"FOG",93,67,"118.4572","36.987","118.4250","36.7583"
"118.1116","37.7443",9.65,6.9,0.47,"FOG",93,56,"118.1116","37.7443","118.1329","37.4932"
"119.1978","37.6497",9.14,5.6,0.6,"CLOUDY",73,48,"119.1978","37.6497","119.3016","37.2263"
"120.7778","37.6497",5.66,2.9,0.61,"FOG",75,53,"120.7778","37.6497","120.7009","37.4284"
"117.0747","37.7443",6.07,3.3,0.71,"FOG",75,55,"117.0747","37.7443","117.0089","37.4719"
"117.6672","37.7443",7.56,5,0.52,"FOG",93,56,"117.6672","37.7443","117.6258","37.5418"
"118.2103","36.987",9.18,7.1,0.53,"FOG",93,67,"118.2103","36.987","118.1445","36.8399"
"119.5928","37.6497",10.52,7.1,0.59,"CLOUDY",73,48,"119.5928","37.6497","119.6186","37.2037"
"119.0497","37.697",8.24,4.8,0.5,"CLOUDY",73,48,"119.0497","37.697","119.1261","37.3473"
"117.6672","36.9397",11.18,8.5,0.39,"FOG",67,44,"117.6672","36.9397","117.6590","36.6977"
"117.6178","37.555",4.85,2.5,0.68,"FOG",73,49,"117.6178","37.555","117.6151","37.3813"
"118.8028","37.0343",8.84,5.9,0.52,"FOG",68,44,"118.8028","37.0343","118.8819","36.7502"
"118.3091","37.7443",9.65,6.9,0.47,"FOG",93,56,"118.3091","37.7443","118.3447","37.4915"
"118.4078","37.129",9.68,7.3,0.47,"FOG",86,64,"118.4078","37.129","118.4466","36.9327"
"119.9878","36.9397",10.74,8.8,0.61,"FOG",67,45,"119.9878","36.9397","120.0457","36.7350"
"119.1978","36.845",10.73,7.6,0.42,"FOG",67,45,"119.1978","36.845","119.2443","36.5298"
"117.5684","37.0343",11.18,8.5,0.39,"FOG",67,41,"117.5684","37.0343","117.5535","36.7842"
"118.0128","37.7443",5.15,2.1,0.52,"FOG",93,56,"118.0128","37.7443","118.0264","37.4969"
"118.3091","37.6497",9.65,7,0.47,"FOG",81,49,"118.3091","37.6497","118.3776","37.4125"
"118.6547","36.9397",8.84,6,0.52,"FOG",93,67,"118.6547","36.9397","118.6382","36.6612"
"120.7778","36.845",4.05,2.1,0.69,"FOG",72,42,"120.7778","36.845","120.7536","36.7536"
"118.3584","37.7443",9.65,6.9,0.47,"FOG",76,52,"118.3584","37.7443","118.3985","37.4952"
"120.9753","36.8923",6.45,4.8,0.56,"FOG",72,42,"120.9753","36.8923","120.9788","36.8444"
"117.5191","37.7443",8.24,5.7,0.52,"FOG",93,56,"117.5191","37.7443","117.4443","37.5500"
"119.3953","37.555",10.51,7,0.62,"CLOUDY",73,48,"119.3953","37.555","119.4863","37.0913"
"117.4203","37.555",6.77,4.5,0.64,"FOG",73,49,"117.4203","37.555","117.3770","37.3716"
"117.6178","37.6023",4.67,2.2,0.68,"FOG",73,49,"117.6178","37.6023","117.6084","37.4222"
"118.3584","36.9397",9.68,7.3,0.47,"FOG",93,67,"118.3584","36.9397","118.2941","36.7566"
"118.4572","37.7443",9.65,7,0.47,"FOG",76,52,"118.4572","37.7443","118.5047","37.5026"
"118.7041","37.697",6.36,3.2,0.47,"FOG",81,49,"118.7041","37.697","118.7796","37.4331"
"119.7409","36.845",8.57,5.6,0.61,"FOG",67,45,"119.7409","36.845","119.8646","36.5491"
"119.5928","36.9397",10.73,7.3,0.39,"CLOUDY",67,45,"119.5928","36.9397","119.7203","36.6034"
"120.4816","36.845",7.76,5.1,0.54,"FOG",72,42,"120.4816","36.845","120.3967","36.6347"
"119.6422","37.697",10.52,7.2,0.57,"CLOUDY",73,48,"119.6422","37.697","119.6201","37.2845"
"119.0497","37.129",8.84,5.6,0.52,"CLOUDY",67,45,"119.0497","37.129","119.2180","36.8358"
"120.4816","37.555",6.48,3.6,0.61,"FOG",75,53,"120.4816","37.555","120.4858","37.2790"
"117.2228","37.7443",6.07,3.3,0.71,"FOG",92,69,"117.2228","37.7443","117.1323","37.4867"
"120.3828","36.845",7.76,5.2,0.54,"FOG",72,42,"120.3828","36.845","120.2999","36.6377"
"118.9509","36.845",8.84,5.7,0.52,"CLOUDY",68,44,"118.9509","36.845","118.9647","36.5213"
"117.4203","36.9397",7.02,4.6,0.63,"FOG",67,41,"117.4203","36.9397","117.4500","36.7279"
"118.3584","37.697",9.65,7,0.47,"FOG",81,49,"118.3584","37.697","118.4166","37.4598"
"119.2966","37.0343",10.73,7.2,0.39,"CLOUDY",67,45,"119.2966","37.0343","119.4511","36.6890"
"118.1609","37.6023",6.41,3.5,0.58,"FOG",93,56,"118.1609","37.6023","118.2234","37.3535"
"120.8272","37.555",0.76,-2.8,0.4,"FOG",75,53,"120.8272","37.555","120.7380","37.3387"
"119.6916","36.987",10.73,7.3,0.39,"CLOUDY",67,45,"119.6916","36.987","119.8536","36.6655"
"119.3953","37.697",10.16,6.8,0.58,"CLOUDY",73,48,"119.3953","37.697","119.4227","37.2737"
"119.7903","36.8923",8.57,5.7,0.61,"FOG",67,45,"119.7903","36.8923","119.9201","36.6142"
"120.5803","37.697",6.56,3.7,0.61,"FOG",75,53,"120.5803","37.697","120.5365","37.4354"
"120.8272","37.697",5.96,3.3,0.61,"FOG",75,53,"120.8272","37.697","120.7465","37.4815"
"120.2347","36.8923",8.27,5.9,0.61,"FOG",72,42,"120.2347","36.8923","120.1707","36.6882"
"117.9141","36.9397",7.41,4.5,0.48,"FOG",64,38,"117.9141","36.9397","117.8812","36.7002"
"118.5066","36.9397",9.68,7,0.47,"FOG",93,67,"118.5066","36.9397","118.4565","36.7044"
"118.7041","37.7443",9.65,6.8,0.47,"FOG",76,52,"118.7041","37.7443","118.7712","37.4797"
"118.4078","37.7443",9.65,7,0.47,"FOG",76,52,"118.4078","37.7443","118.4558","37.5012"
"119.2966","37.5077",10.24,6.6,0.64,"CLOUDY",73,48,"119.2966","37.5077","119.4296","37.0443"
"118.1609","37.0343",9.18,6.9,0.53,"FOG",72,43,"118.1609","37.0343","118.1125","36.8482"
"119.2472","36.9397",10.73,7.4,0.39,"CLOUDY",67,45,"119.2472","36.9397","119.3604","36.6176"
"117.2228","37.6023",6.07,3.4,0.71,"FOG",75,55,"117.2228","37.6023","117.1548","37.3565"
"118.1609","37.7443",9.65,6.9,0.47,"FOG",93,56,"118.1609","37.7443","118.1860","37.4914"
"120.2841","37.0817",5.61,2.9,0.52,"FOG",72,42,"120.2841","37.0817","120.2776","36.8793"
"118.5066","37.7443",9.65,7,0.47,"FOG",76,52,"118.5066","37.7443","118.5540","37.5011"
"119.8891","37.0817",7.99,4.7,0.47,"FOG",67,45,"119.8891","37.0817","119.9924","36.7825"
"117.5684","37.7443",8.24,5.7,0.52,"FOG",93,56,"117.5684","37.7443","117.4963","37.5458"
"120.5803","36.845",7.46,5,0.54,"FOG",72,42,"120.5803","36.845","120.5124","36.6699"
"119.9878","37.697",6.03,2.5,0.61,"CLOUDY",75,53,"119.9878","37.697","119.9607","37.3260"
"118.9016","37.129",8.84,5.8,0.52,"FOG",73,48,"118.9016","37.129","119.0562","36.8508"
"118.8522","36.845",8.84,5.7,0.52,"CLOUDY",68,44,"118.8522","36.845","118.8328","36.5210"
"118.5559","37.6497",9.35,6.6,0.47,"FOG",81,49,"118.5559","37.6497","118.6243","37.4140"
"117.6178","37.6497",4.67,2.2,0.68,"FOG",73,49,"117.6178","37.6497","117.6084","37.4696"
"118.3091","37.697",9.65,6.9,0.47,"FOG",93,56,"118.3091","37.697","118.3563","37.4488"
"119.1978","37.129",10.73,7.1,0.39,"CLOUDY",67,45,"119.1978","37.129","119.3795","36.7812"
"120.1853","36.845",8.27,6,0.61,"FOG",72,42,"120.1853","36.845","120.1428","36.6519"
"119.2966","37.697",8.83,5.2,0.58,"CLOUDY",73,48,"119.2966","37.697","119.3486","37.2769"
"117.8153","37.7443",8.24,5.7,0.52,"FOG",93,56,"117.8153","37.7443","117.8160","37.5304"
"118.5559","37.7443",9.65,6.9,0.47,"FOG",76,52,"118.5559","37.7443","118.6082","37.4956"
"117.9634","37.6497",8.24,5.5,0.52,"FOG",93,56,"117.9634","37.6497","118.0195","37.4065"
"118.6547","36.845",8.84,5.9,0.52,"FOG",93,67,"118.6547","36.845","118.6009","36.5581"
"120.6791","36.845",7.76,5.7,0.54,"FOG",72,42,"120.6791","36.845","120.6347","36.7143"
"120.0866","37.697",6.03,2.5,0.61,"CLOUDY",75,53,"120.0866","37.697","120.0607","37.3283"
"117.2228","36.9397",7.02,5,0.63,"FOG",67,41,"117.2228","36.9397","117.3013","36.8226"
"119.7903","36.845",8.57,5.8,0.61,"FOG",67,45,"119.7903","36.845","119.9097","36.5773"
"119.5928","37.697",10.51,7.2,0.57,"CLOUDY",73,48,"119.5928","37.697","119.5789","37.2796"
"119.1978","37.0817",10.73,7.2,0.39,"CLOUDY",67,45,"119.1978","37.0817","119.3639","36.7438"
"117.1734","37.5077",6.07,3.5,0.71,"FOG",75,55,"117.1734","37.5077","117.1643","37.2721"
"117.7659","37.129",8.77,6.1,0.5,"FOG",84,51,"117.7659","37.129","117.7607","36.8909"
"118.9509","37.4603",8.24,4.6,0.5,"CLOUDY",73,48,"118.9509","37.4603","119.0977","37.1055"
"119.8891","37.4603",8.29,4.7,0.47,"CLOUDY",67,45,"119.8891","37.4603","119.9436","37.0829"
"120.2347","37.0817",7.69,5.1,0.47,"FOG",72,42,"120.2347","37.0817","120.2346","36.8774"
"118.5066","37.5077",9.65,7.1,0.47,"FOG",77,48,"118.5066","37.5077","118.5926","37.3011"
"118.7041","37.555",8.24,5.3,0.5,"FOG",81,49,"118.7041","37.555","118.8050","37.2933"
"117.8153","36.8923",11.18,8.6,0.39,"FOG",67,44,"117.8153","36.8923","117.7894","36.6727"
"120.3334","36.845",7.76,5.2,0.54,"FOG",72,42,"120.3334","36.845","120.2494","36.6395"
"118.4078","36.8923",9.68,7.1,0.47,"FOG",93,67,"118.4078","36.8923","118.3215","36.6816"
"120.0866","36.8923",7.97,5.8,0.61,"FOG",72,42,"120.0866","36.8923","120.1158","36.7171"
"117.3216","37.6497",6.16,3.6,0.69,"FOG",73,49,"117.3216","37.6497","117.2540","37.4285"
"120.1853","36.8923",7.97,5.7,0.61,"FOG",72,42,"120.1853","36.8923","120.1589","36.6991"
"120.0866","37.4603",6.03,2.8,0.61,"FOG",75,53,"120.0866","37.4603","120.1727","37.1501"
"118.2103","36.8923",9.38,7.1,0.47,"FOG",93,67,"118.2103","36.8923","118.1392","36.7243"
"117.4203","37.6497",6.16,3.8,0.69,"FOG",73,49,"117.4203","37.6497","117.3592","37.4573"
"119.0497","37.0817",8.84,5.7,0.52,"CLOUDY",67,45,"119.0497","37.0817","119.2024","36.7925"
"117.8647","37.5077",6.41,3.6,0.58,"FOG",73,49,"117.8647","37.5077","117.9579","37.2830"
"117.8153","37.5077",6.41,3.7,0.58,"FOG",73,49,"117.8153","37.5077","117.8944","37.3006"
"117.1734","36.7503",7.04,4.3,0.34,"FOG",55,36,"117.1734","36.7503","117.2509","36.6046"
"117.4697","36.845",10.59,7.5,0.32,"FOG",61,37,"117.4697","36.845","117.5004","36.5695"
"118.6053","36.845",8.84,5.9,0.52,"FOG",93,67,"118.6053","36.845","118.5221","36.5665"
"117.8153","36.845",11.18,8.6,0.39,"FOG",67,44,"117.8153","36.845","117.7882","36.6283"
"117.5191","36.7503",12.48,9.4,0.32,"FOG",61,37,"117.5191","36.7503","117.5477","36.4571"
"117.3216","37.129",7.02,5,0.63,"FOG",67,41,"117.3216","37.129","117.3774","36.9940"
"119.8891","36.845",8.27,5.8,0.61,"FOG",67,45,"119.8891","36.845","119.9870","36.6193"
"119.4447","37.6497",10.47,6.9,0.6,"CLOUDY",73,48,"119.4447","37.6497","119.5030","37.1953"
"117.6178","37.5077",6.77,4.6,0.64,"FOG",73,49,"117.6178","37.5077","117.6420","37.3415"
"119.0497","36.8923",10.73,7.6,0.42,"FOG",68,44,"119.0497","36.8923","119.0861","36.5749"
"118.7041","36.8923",8.84,5.9,0.52,"FOG",93,67,"118.7041","36.8923","118.6682","36.5990"
"120.8272","36.845",3.01,1,0.69,"FOG",72,42,"120.8272","36.845","120.8035","36.7616"
"118.1116","36.845",7.41,4.8,0.48,"FOG",80,54,"118.1116","36.845","118.0607","36.6496"
"118.2597","37.6497",9.65,6.9,0.47,"FOG",93,56,"118.2597","37.6497","118.3299","37.4052"
"118.1116","37.0343",9.18,6.7,0.53,"FOG",72,43,"118.1116","37.0343","118.0803","36.8136"
"118.4572","36.845",9.68,7,0.47,"FOG",93,67,"118.4572","36.845","118.3683","36.6218"
"119.2472","36.845",10.73,7.6,0.42,"FOG",67,45,"119.2472","36.845","119.3156","36.5314"
"119.0003","36.845",8.84,5.7,0.52,"CLOUDY",68,44,"119.0003","36.845","119.0241","36.5219"
"119.8397","36.8923",8.57,5.8,0.61,"FOG",67,45,"119.8397","36.8923","119.9589","36.6285"
"119.9384","37.0817",7.99,5,0.47,"FOG",67,45,"119.9384","37.0817","120.0153","36.8185"
"118.8522","37.5077",8.24,4.9,0.5,"CLOUDY",73,48,"118.8522","37.5077","118.9752","37.1863"
"118.8028","37.5077",8.24,5,0.5,"FOG",73,48,"118.8028","37.5077","118.9217","37.2089"
"118.1116","37.129",9.18,6.7,0.53,"FOG",86,64,"118.1116","37.129","118.1231","36.9019"
"117.0747","37.5077",6.29,3.7,0.74,"FOG",75,55,"117.0747","37.5077","117.0810","37.2549"
"119.2472","37.0817",10.73,7.1,0.39,"CLOUDY",67,45,"119.2472","37.0817","119.4158","36.7340"
"119.9384","37.4603",8.29,4.8,0.47,"CLOUDY",67,45,"119.9384","37.4603","120.0009","37.1076"
"117.1241","37.129",7.02,4.8,0.63,"FOG",67,41,"117.1241","37.129","117.2243","36.9744"
"120.4322","37.555",5.43,2.4,0.61,"FOG",75,53,"120.4322","37.555","120.4574","37.2780"
"118.9016","37.4603",8.24,4.8,0.5,"CLOUDY",73,48,"118.9016","37.4603","119.0437","37.1269"
"117.7659","36.7977",10.58,8,0.39,"FOG",67,44,"117.7659","36.7977","117.7321","36.5838"
"117.5191","37.697",4.85,2.4,0.68,"FOG",73,49,"117.5191","37.697","117.4649","37.5159"
"120.4322","36.703",7.34,4.6,0.54,"FOG",72,42,"120.4322","36.703","120.3416","36.4853"
"120.8272","37.6497",2.98,-0.1,0.61,"FOG",75,53,"120.8272","37.6497","120.7461","37.4305"
"117.1734","37.6497",5.89,3.2,0.71,"FOG",75,55,"117.1734","37.6497","117.1336","37.3975"
"118.5559","37.6023",10.95,8.4,0.47,"FOG",81,49,"118.5559","37.6023","118.6243","37.3666"
"118.4078","37.5077",9.65,7.1,0.47,"FOG",77,48,"118.4078","37.5077","118.4963","37.2969"
"118.4572","37.5077",9.65,7.1,0.47,"FOG",77,48,"118.4572","37.5077","118.5458","37.3064"
"117.6672","37.5077",6.25,3.9,0.64,"FOG",73,49,"117.6672","37.5077","117.7133","37.3260"
"120.0866","37.555",6.03,2.7,0.61,"CLOUDY",75,53,"120.0866","37.555","120.1410","37.2174"
"120.7284","37.5077",7.46,4.4,0.4,"FOG",75,53,"120.7284","37.5077","120.6516","37.2689"
"117.6672","36.845",9.98,7.2,0.39,"FOG",67,44,"117.6672","36.845","117.6551","36.6017"
"119.5434","36.845",10.73,7.4,0.39,"CLOUDY",67,45,"119.5434","36.845","119.6314","36.5080"
"117.7659","37.5077",6.25,3.7,0.64,"FOG",73,49,"117.7659","37.5077","117.8519","37.3154"
"117.6178","37.4603",6.77,4.6,0.64,"FOG",73,49,"117.6178","37.4603","117.6380","37.2938"
"119.7409","37.0817",8.29,4.7,0.47,"CLOUDY",67,45,"119.7409","37.0817","119.8858","36.7309"
"117.5191","37.5077",6.16,4,0.64,"FOG",73,49,"117.5191","37.5077","117.5008","37.3594"
"117.7166","36.845",9.95,7.2,0.39,"FOG",67,44,"117.7166","36.845","117.6928","36.6161"
"118.1609","36.845",9.38,7,0.47,"FOG",80,54,"118.1609","36.845","118.0980","36.6585"
"117.3216","36.845",7.02,4.8,0.63,"FOG",67,41,"117.3216","36.845","117.3654","36.6757"
"120.0866","37.0817",5.59,2.6,0.47,"FOG",72,42,"120.0866","37.0817","120.1232","36.8600"
"117.6178","36.845",10.88,8.1,0.39,"FOG",61,37,"117.6178","36.845","117.6181","36.5837"
"119.4447","37.0817",10.73,6.9,0.39,"CLOUDY",67,45,"119.4447","37.0817","119.6093","36.6927"
"118.7534","36.7503",11.67,8.5,0.38,"CLOUDY",68,44,"118.7534","36.7503","118.6851","36.4281"
"118.1116","37.4603",6.41,3.5,0.58,"FOG",84,55,"118.1116","37.4603","118.2151","37.2106"
"117.5684","36.845",10.58,7.6,0.39,"FOG",61,37,"117.5684","36.845","117.5779","36.5713"
"120.0372","36.7503",8.57,6.6,0.61,"FOG",72,42,"120.0372","36.7503","120.1088","36.6100"
"118.5559","37.4603",9.65,7,0.47,"FOG",77,48,"118.5559","37.4603","118.6615","37.2475"
"120.3828","37.4603",6.07,2.9,0.52,"FOG",75,53,"120.3828","37.4603","120.4469","37.1943"
"119.7903","36.1824",10.81,8.1,0.59,"FOG",65,39,"119.7903","36.1824","119.7557","35.8636"
"118.3091","37.4603",9.65,7,0.47,"FOG",77,48,"118.3091","37.4603","118.4051","37.2371"
"119.1978","36.7503",10.71,7.6,0.42,"FOG",67,45,"119.1978","36.7503","119.2217","36.4359"
"117.2228","37.4603",6.29,3.9,0.74,"FOG",67,41,"117.2228","37.4603","117.2106","37.2440"
"117.8647","36.2297",8.68,5.9,0.42,"FOG",107,81,"117.8647","36.2297","117.9695","36.0343"
"120.1359","37.4603",6.03,2.8,0.61,"FOG",75,53,"120.1359","37.4603","120.2298","37.1568"
"119.2966","36.703",10.43,7.3,0.42,"FOG",67,45,"119.2966","36.703","119.3116","36.3938"
"118.7041","37.4603",7.85,4.8,0.5,"FOG",73,48,"118.7041","37.4603","118.8260","37.2057"
"120.7778","37.4603",8.66,5.8,0.4,"FOG",89,59,"120.7778","37.4603","120.7001","37.2415"
"117.0747","37.4603",6.29,3.7,0.74,"FOG",75,55,"117.0747","37.4603","117.0902","37.2010"
"120.9753","37.413",8.96,6.3,0.4,"CLOUDY",89,59,"120.9753","37.413","120.8788","37.2363"
"119.0991","36.703",10.73,7.5,0.42,"CLOUDY",68,44,"119.0991","36.703","119.0820","36.3701"
"117.4203","36.7503",13.08,10.4,0.32,"FOG",61,37,"117.4203","36.7503","117.4579","36.5069"
"120.3334","37.4603",6.07,2.9,0.52,"FOG",75,53,"120.3334","37.4603","120.4176","37.1877"
"120.5309","36.7977",7.46,4.8,0.54,"FOG",72,42,"120.5309","36.7977","120.4371","36.5981"
"120.8766","37.413",9.56,7,0.4,"CLOUDY",89,59,"120.8766","37.413","120.7973","37.2251"
"120.7778","36.7977",3.01,0.9,0.69,"FOG",72,42,"120.7778","36.7977","120.7441","36.7104"
"118.6053","37.0817",8.84,6.2,0.52,"FOG",86,64,"118.6053","37.0817","118.6665","36.8440"
"118.9016","36.703",11.37,8.1,0.38,"CLOUDY",68,44,"118.9016","36.703","118.8402","36.3699"
"120.4322","36.7977",7.76,5.1,0.54,"FOG",72,42,"120.4322","36.7977","120.3404","36.5893"
"120.2347","36.7503",8.57,6.3,0.61,"FOG",72,42,"120.2347","36.7503","120.1528","36.5524"
"117.1734","36.703",12.02,9.6,0.34,"FOG",55,36,"117.1734","36.703","117.2476","36.5354"
"119.4447","37.4603",10.54,6.8,0.62,"CLOUDY",73,48,"119.4447","37.4603","119.5614","36.9765"
"118.7534","36.703",11.67,8.5,0.38,"CLOUDY",68,44,"118.7534","36.703","118.6662","36.3829"
"119.1978","36.703",10.71,7.6,0.42,"FOG",65,38,"119.1978","36.703","119.1945","36.3835"
"120.9259","36.7977",6.45,5,0.56,"FOG",72,42,"120.9259","36.7977","120.9203","36.7781"
"117.2722","36.845",7.02,5,0.63,"FOG",67,41,"117.2722","36.845","117.3236","36.7156"
"120.5309","36.703",7.76,5.1,0.54,"FOG",72,42,"120.5309","36.703","120.4349","36.4912"
"117.0747","36.7977",12.32,9.9,0.34,"FOG",63,37,"117.0747","36.7977","117.1844","36.6398"
"118.7041","36.7503",8.84,5.8,0.52,"FOG",68,44,"118.7041","36.7503","118.6410","36.4386"
"118.0128","37.4603",6.41,3.4,0.58,"FOG",90,55,"118.0128","37.4603","118.1225","37.2002"
"120.1359","36.703",8.57,6.4,0.61,"FOG",72,42,"120.1359","36.703","120.1149","36.5167"
"119.0003","36.703",11.67,8.4,0.38,"CLOUDY",68,44,"119.0003","36.703","118.9754","36.3637"
"119.1978","37.4603",8.24,4.2,0.5,"CLOUDY",73,48,"119.1978","37.4603","119.3544","37.0250"
"120.0372","37.413",8.29,5.1,0.47,"FOG",67,45,"120.0372","37.413","120.1173","37.1127"
"117.6178","36.703",12.48,9.6,0.32,"FOG",61,37,"117.6178","36.703","117.6193","36.4363"
"118.3091","36.703",6.12,3.5,0.68,"FOG",93,67,"118.3091","36.703","118.1968","36.4841"
"118.6053","36.7977",7.62,4.9,0.68,"FOG",93,67,"118.6053","36.7977","118.4944","36.5251"
"117.2722","37.4603",6.29,4.1,0.74,"FOG",67,41,"117.2722","37.4603","117.2619","37.2629"
"120.6297","37.413",1.66,-1.7,0.4,"FOG",89,59,"120.6297","37.413","120.6159","37.1932"
"118.1609","36.7503",8.78,6.3,0.47,"FOG",80,54,"118.1609","36.7503","118.0964","36.5568"
"117.9141","36.703",11.83,9.3,0.34,"FOG",67,44,"117.9141","36.703","117.8954","36.4932"
"120.2347","37.413",5.91,2.6,0.52,"FOG",89,59,"120.2347","37.413","120.3406","37.1352"
"118.8028","36.703",10.44,7.1,0.38,"CLOUDY",68,44,"118.8028","36.703","118.7280","36.3776"
"118.4078","36.7977",6.92,3.9,0.47,"FOG",93,67,"118.4078","36.7977","118.2860","36.5719"
"117.8647","36.7503",10.05,7.5,0.39,"FOG",67,44,"117.8647","36.7503","117.8367","36.5425"
"120.7778","36.0404",9.32,4.7,0.64,"CLOUDY",38,24,"120.7778","36.0404","120.3224","35.5938"
"117.8153","36.703",9.81,7,0.39,"FOG",67,44,"117.8153","36.703","117.7817","36.4714"
"120.1853","36.7503",8.27,6.1,0.61,"FOG",72,42,"120.1853","36.7503","120.1345","36.5701"
"117.9634","36.703",11.83,9.3,0.34,"FOG",67,46,"117.9634","36.703","117.9591","36.4981"
"117.2228","36.703",12.02,9.8,0.34,"FOG",55,36,"117.2228","36.703","117.2725","36.5526"
"120.2841","36.7503",8.57,6.2,0.61,"FOG",72,42,"120.2841","36.7503","120.1963","36.5480"
"118.0622","36.7503",7.11,4.5,0.48,"FOG",80,54,"118.0622","36.7503","118.0246","36.5571"
"120.3828","36.7503",7.76,5.1,0.54,"FOG",72,42,"120.3828","36.7503","120.2875","36.5455"
"119.0497","37.4603",8.24,4.5,0.5,"CLOUDY",73,48,"119.0497","37.4603","119.2013","37.0841"
"117.8153","36.7503",9.75,7.1,0.39,"FOG",67,44,"117.8153","36.7503","117.7853","36.5412"
"118.2597","36.7977",9.38,6.8,0.47,"FOG",93,67,"118.2597","36.7977","118.1637","36.6022"
"119.1978","36.7977",10.71,7.6,0.42,"FOG",67,45,"119.1978","36.7977","119.2217","36.4833"
"118.6547","36.7977",8.84,5.9,0.52,"FOG",93,67,"118.6547","36.7977","118.5650","36.5105"
"117.6178","36.7503",10.28,7.4,0.39,"FOG",61,37,"117.6178","36.7503","117.6255","36.4822"
"117.2722","36.7503",7.04,4.3,0.32,"FOG",55,36,"117.2722","36.7503","117.3168","36.6049"
"119.9878","37.413",5.94,2.4,0.47,"FOG",67,45,"119.9878","37.413","120.0610","37.0998"
"120.8272","36.703",3.45,1.5,0.69,"FOG",72,42,"120.8272","36.703","120.7887","36.6348"
"118.1116","36.7977",7.11,4.5,0.48,"FOG",80,54,"118.1116","36.7977","118.0544","36.6063"
"120.0372","36.7977",8.31,6.3,0.61,"FOG",72,42,"120.0372","36.7977","120.1088","36.6574"
